Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
03/03/2022,US,254169241,,100,216212984,76.6,65.1,,100,45.6,,100,,95235147,1532911
03/03/2022,Age_unknown,25759,0,0,5955,,,0,0,0,0,0,0,0,0
03/03/2022,Ages_<5yrs,46923,0,0,17915,0.2,0.1,0,0,0,0,0,0,0,0
03/03/2022,Sex_unknown,2260840,0.9,0.9,1530314,,,0.7,0.7,11.7,0.2,0.7,0.2,176612,2794
03/03/2022,Ages_18-24_yrs,23484191,9.2,9.2,19048881,76.8,62.3,8.8,8.8,29.3,5.9,9.1,11.4,5579159,174195
03/03/2022,Age_known,254143482,99.9,99.9,216207029,,,99.9,99.9,45.6,99.9,99.9,99.9,95235147,1532911
03/03/2022,Sex_known,251908401,99.9,99.1,214682670,,,99.9,99.3,45.9,99.9,99.9,99.9,95058535,1530117
03/03/2022,Race_eth_NHAIAN,1729641,0.9,0.7,1432244,71,58.8,0.9,0.7,43,0.7,0.8,0.9,583998,12155
03/03/2022,Race_eth_NHMult_Oth,11256230,6,4.4,10008757,95,95,6,4.6,53.7,6,5.9,6.2,5110333,85570
03/03/2022,Race_eth_Hispanic,38944228,20.6,15.3,33150484,61.1,52,19.7,15.3,39.5,14.7,19.5,27.8,12464569,381818
03/03/2022,Race_eth_NHAsian,12608319,6.7,5,11402802,66.4,60,6.8,5.3,66.3,8.3,6.6,9.5,7081826,130555
03/03/2022,Race_eth_NHBlack,19369799,10.3,7.6,16862739,47,40.9,10,7.8,42.4,8.1,10.1,13.4,6919940,184368
03/03/2022,Sex_Female,131477440,52.2,51.7,112522433,78,66.8,52.4,52,47.8,54.7,52.5,56.3,52040305,860697
03/03/2022,Ages_5-11_yrs,9603663,3.8,3.8,7567307,33.4,26.3,3.5,3.5,0,0,0,0,0,0
03/03/2022,Race_eth_NHWhite,104436540,55.3,41.1,94467854,52.9,47.9,56.3,43.7,57.6,61.9,56.7,41.5,52680241,569976
03/03/2022,Ages_75+_yrs,22687986,8.9,8.9,19586911,95,85.5,9.1,9.1,68.8,14.2,9.4,5.5,13485409,84486
03/03/2022,Race_eth_known,188946609,99.9,74.3,167866745,,,99.9,77.6,52.7,99.9,99.9,99.9,85062205,1372438
03/03/2022,Ages_<12yrs,9656264,3.8,3.8,7586664,19.9,15.6,3.5,3.5,0,0,0,0,0,0
03/02/2022,Ages_5-11_yrs,9591609,3.8,3.8,7548555,33.4,26.3,3.5,3.5,0,0,0,0,0,0
03/02/2022,Age_unknown,25757,0,0,5954,,,0,0,0,0,0,0,0,0
03/02/2022,Race_eth_known,188900239,99.9,74.3,167815125,,,99.9,77.6,52.6,99.9,99.9,99.9,84971862,1486358
03/02/2022,Race_eth_NHBlack,19362038,10.2,7.6,16853107,47,40.9,10,7.8,42.4,8.1,10.1,13.3,6907386,198036
03/02/2022,Ages_<12yrs,9643560,3.8,3.8,7567420,19.9,15.6,3.5,3.5,0,0,0,0,0,0
03/02/2022,Race_eth_NHAIAN,1728893,0.9,0.7,1431403,71,58.8,0.9,0.7,43,0.7,0.8,0.9,582918,12871
03/02/2022,Ages_18-24_yrs,23475263,9.2,9.2,19041196,76.8,62.3,8.8,8.8,29.2,5.9,9.1,11.2,5568145,185773
03/02/2022,Sex_known,251848029,99.9,99.1,214620252,,,99.9,99.3,45.9,99.9,99.9,99.9,94956606,1662256
03/02/2022,Race_eth_NHMult_Oth,11253748,6,4.4,10005568,95,95,6,4.6,53.7,6,5.9,6.2,5104553,92603
03/02/2022,Race_eth_NHNHOPI,601465,0.3,0.2,541391,64.8,58.3,0.3,0.3,42.8,0.3,0.3,0.5,219845,7698
03/02/2022,US,254108427,,100,216150410,76.5,65.1,,100,45.6,,100,,95133067,1665426
03/02/2022,Race_eth_NHWhite,104421522,55.3,41.1,94449955,52.9,47.9,56.3,43.7,57.5,62,56.7,41.5,52640531,616811
03/02/2022,Ages_75+_yrs,22686162,8.9,8.9,19585620,95,85.5,9.1,9.1,68.8,14.2,9.4,5.2,13477928,87312
03/02/2022,Ages_<5yrs,46274,0,0,17424,0.2,0.1,0,0,0,0,0,0,0,0
03/02/2022,Race_eth_NHAsian,12605345,6.7,5,11400224,66.4,60,6.8,5.3,66.3,8.3,6.6,9.7,7075319,143811
03/02/2022,Ages_12-15_yrs,11169219,4.4,4.4,9489355,66,56.1,4.4,4.4,18.9,1.9,4.5,9.2,1794398,153659
03/02/2022,Ages_12-17_yrs,17160756,6.8,6.8,14625012,67.8,57.8,6.8,6.8,21.7,3.3,7,13.4,3176286,222961
03/02/2022,Sex_Male,120402012,47.8,47.4,102130803,73.7,62.5,47.6,47.2,43.7,45.3,47.5,43.4,42973495,721625
03/02/2022,Ages_65-74_yrs,33477720,13.2,13.2,29084251,95,91.2,13.5,13.5,65,19.9,13.9,8.5,18911637,141026
03/02/2022,Sex_unknown,2260398,0.9,0.9,1530158,,,0.7,0.7,11.7,0.2,0.7,0.2,176461,3170
03/02/2022,Age_known,254082670,99.9,99.9,216144456,,,99.9,99.9,45.6,99.9,99.9,99.9,95133067,1665426
03/02/2022,Ages_50-64_yrs,58701252,23.1,23.1,51081399,92.2,80.2,23.6,23.6,51,27.4,24.5,23,26065020,383154
03/02/2022,Ages_40-49_yrs,34980631,13.8,13.8,30074847,85.8,73.7,13.9,13.9,41.9,13.2,14.4,15.2,12599135,253835
03/02/2022,Ages_25-39_yrs,53957326,21.2,21.2,45084711,78.9,65.9,20.9,20.9,34,16.1,21.6,23.5,15334916,391365
03/02/2022,Sex_Female,131446017,52.2,51.7,112489449,78,66.7,52.4,52,47.8,54.7,52.5,56.6,51983111,940631
03/02/2022,Race_eth_unknown,65208140,34.5,25.7,48335183,,,28.8,22.4,21.5,12,29.2,12,10161205,179068
03/02/2022,Race_eth_Hispanic,38927228,20.6,15.3,33133477,61.1,52,19.7,15.3,39.4,14.6,19.5,27.9,12441310,414528
03/02/2022,Ages_16-17_yrs,5991537,2.4,2.4,5135657,71.4,61.2,2.4,2.4,26.9,1.5,2.5,4.2,1381888,69302
03/01/2022,Race_eth_unknown,65193447,34.5,25.7,48324097,,,28.8,22.4,21.5,12,29.2,12.3,10150346,190423
03/01/2022,Race_eth_NHAIAN,1728180,0.9,0.7,1430604,71,58.7,0.9,0.7,42.9,0.7,0.8,0.9,581646,13367
03/01/2022,Race_eth_NHAsian,12602257,6.7,5,11397424,66.3,60,6.8,5.3,66.2,8.3,6.6,9.6,7068506,149336
03/01/2022,Sex_known,251784613,99.9,99.1,214554853,,,99.9,99.3,45.8,99.9,99.9,99.9,94854333,1739094
03/01/2022,Race_eth_NHWhite,104405591,55.3,41.1,94431093,52.9,47.9,56.3,43.7,57.5,62,56.7,41.5,52600343,644032
03/01/2022,Sex_Female,131413049,52.2,51.7,112455103,78,66.7,52.4,52,47.8,54.7,52.5,56.7,51926373,986152
03/01/2022,Ages_12-17_yrs,17154822,6.8,6.8,14617891,67.8,57.8,6.8,6.8,21.7,3.3,7,13.2,3165729,230058
03/01/2022,Ages_12-15_yrs,11165184,4.4,4.4,9484294,66,56.1,4.4,4.4,18.8,1.9,4.5,9.1,1787210,158731
03/01/2022,Age_known,254018834,99.9,99.9,216078855,,,99.9,99.9,45.6,99.9,99.9,99.9,95030622,1742598
03/01/2022,Ages_<12yrs,9629353,3.8,3.8,7546592,19.9,15.6,3.5,3.5,0,0,0,0,0,0
03/01/2022,Race_eth_NHNHOPI,601219,0.3,0.2,541122,64.7,58.3,0.3,0.3,42.8,0.3,0.3,0.5,219447,8217
03/01/2022,Ages_50-64_yrs,58693761,23.1,23.1,51075139,92.2,80.2,23.6,23.6,51,27.4,24.5,23.1,26040864,403173
03/01/2022,Race_eth_Hispanic,38909135,20.6,15.3,33115417,61,51.9,19.7,15.3,39.4,14.6,19.5,27.9,12417510,433412
03/01/2022,Race_eth_known,188851092,99.9,74.3,167760610,,,99.9,77.6,52.6,99.9,99.9,99.9,84880276,1552175
03/01/2022,Ages_25-39_yrs,53941383,21.2,21.2,45070678,78.9,65.9,20.9,20.9,34,16.1,21.6,23.6,15311914,411541
03/01/2022,Ages_65-74_yrs,33474830,13.2,13.2,29082001,95,91.2,13.5,13.5,65,19.9,13.9,8.5,18900612,147279
03/01/2022,Ages_18-24_yrs,23466366,9.2,9.2,19033352,76.7,62.2,8.8,8.8,29.2,5.8,9.1,11.1,5557025,193008
03/01/2022,Ages_75+_yrs,22684286,8.9,8.9,19584279,95,85.5,9.1,9.1,68.8,14.2,9.4,5.2,13470112,90617
03/01/2022,US,254044587,,100,216084809,76.5,65.1,,100,45.6,,100,,95030622,1742598
03/01/2022,Age_unknown,25753,0,0,5954,,,0,0,0,0,0,0,0,0
03/01/2022,Ages_<5yrs,45583,0,0,16872,0.2,0.1,0,0,0,0,0,0,0,0
03/01/2022,Sex_Male,120371564,47.8,47.4,102099750,73.6,62.5,47.6,47.2,43.7,45.3,47.5,43.3,42927960,752942
03/01/2022,Race_eth_NHMult_Oth,11251104,6,4.4,10002446,95,95,6,4.6,53.6,6,5.9,6.2,5098827,96472
03/01/2022,Ages_40-49_yrs,34974033,13.8,13.8,30068923,85.7,73.7,13.9,13.9,41.9,13.2,14.4,15.3,12584366,266922
03/01/2022,Ages_16-17_yrs,5989638,2.4,2.4,5133597,71.4,61.2,2.4,2.4,26.9,1.5,2.5,4.1,1378519,71327
03/01/2022,Ages_5-11_yrs,9578097,3.8,3.8,7528281,33.3,26.2,3.5,3.5,0,0,0,0,0,0
03/01/2022,Sex_unknown,2259974,0.9,0.9,1529956,,,0.7,0.7,11.6,0.2,0.7,0.2,176289,3504
03/01/2022,Race_eth_NHBlack,19353606,10.2,7.6,16842504,47,40.9,10,7.8,42.3,8.1,10.1,13.4,6893997,207339
02/28/2022,Ages_12-15_yrs,11161301,4.4,4.4,9479117,66,56,4.4,4.4,18.8,1.9,4.5,9,1780258,162543
02/28/2022,Ages_18-24_yrs,23456417,9.2,9.2,19024809,76.7,62.2,8.8,8.8,29.1,5.8,9.1,10.9,5543688,197318
02/28/2022,Ages_75+_yrs,22682362,8.9,8.9,19582904,95,85.5,9.1,9.1,68.7,14.2,9.4,5.3,13462349,95540
02/28/2022,Race_eth_known,188799633,99.9,74.3,167704120,,,99.9,77.6,52.5,99.9,99.9,99.9,84777961,1606069
02/28/2022,Sex_unknown,2259528,0.9,0.9,1529766,,,0.7,0.7,11.6,0.2,0.7,0.2,176129,3784
02/28/2022,Race_eth_Hispanic,38890983,20.6,15.3,33095450,61,51.9,19.7,15.3,39.3,14.6,19.5,27.7,12389194,445040
02/28/2022,Age_known,253952245,99.9,99.9,216011480,,,99.9,99.9,45.5,99.9,99.9,99.9,94916553,1805572
02/28/2022,Race_eth_NHBlack,19344528,10.2,7.6,16831906,46.9,40.8,10,7.8,42.2,8.1,10.1,13.4,6879377,215230
02/28/2022,Ages_40-49_yrs,34966665,13.8,13.8,30062615,85.7,73.7,13.9,13.9,41.8,13.2,14.4,15.3,12567513,277093
02/28/2022,Race_eth_NHAIAN,1727443,0.9,0.7,1429823,70.9,58.7,0.9,0.7,42.8,0.7,0.8,0.9,580446,13923
02/28/2022,Ages_50-64_yrs,58685435,23.1,23.1,51068294,92.2,80.2,23.6,23.6,50.9,27.4,24.5,23.3,26014103,420307
02/28/2022,Ages_65-74_yrs,33471658,13.2,13.2,29079655,95,91.2,13.5,13.5,65,19.9,13.9,8.5,18888518,154175
02/28/2022,Ages_16-17_yrs,5987631,2.4,2.4,5131478,71.4,61.2,2.4,2.4,26.8,1.4,2.5,4,1374897,72779
02/28/2022,Sex_Male,120340323,47.8,47.4,102068187,73.6,62.4,47.6,47.2,43.6,45.3,47.5,43.3,42878187,780002
02/28/2022,Ages_12-17_yrs,17148932,6.8,6.8,14610595,67.8,57.7,6.8,6.8,21.6,3.3,7,13,3155155,235322
02/28/2022,Race_eth_unknown,65178313,34.5,25.7,48313211,,,28.8,22.4,21.5,12,29.2,12.4,10138592,199503
02/28/2022,Sex_Female,131378143,52.2,51.7,112419480,77.9,66.7,52.4,52,47.7,54.7,52.5,56.7,51862237,1021786
02/28/2022,Ages_25-39_yrs,53923817,21.2,21.2,45055727,78.8,65.9,20.9,20.9,33.9,16.1,21.6,23.6,15285227,425817
02/28/2022,US,253977994,,100,216017433,76.5,65.1,,100,45.5,,100,,94916553,1805572
02/28/2022,Race_eth_NHNHOPI,600989,0.3,0.2,540866,64.7,58.2,0.3,0.3,42.7,0.3,0.3,0.5,219003,8720
02/28/2022,Race_eth_NHAsian,12598978,6.7,5,11394947,66.3,60,6.8,5.3,66.2,8.3,6.6,9.6,7061066,153911
02/28/2022,Sex_known,251718466,99.9,99.1,214487667,,,99.9,99.3,45.8,99.9,99.9,99.9,94740424,1801788
02/28/2022,Ages_5-11_yrs,9566372,3.8,3.8,7509042,33.3,26.1,3.5,3.5,0,0,0,0,0,0
02/28/2022,Race_eth_NHMult_Oth,11248318,6,4.4,9999231,95,95,6,4.6,53.6,6,5.9,6.2,5092340,99492
02/28/2022,Race_eth_NHWhite,104388394,55.3,41.1,94411897,52.9,47.8,56.3,43.7,57.4,62,56.7,41.7,52556535,669753
02/28/2022,Ages_<12yrs,9616959,3.8,3.8,7526881,19.8,15.5,3.5,3.5,0,0,0,0,0,0
02/28/2022,Ages_<5yrs,44917,0,0,16404,0.2,0.1,0,0,0,0,0,0,0,0
02/28/2022,Age_unknown,25749,0,0,5953,,,0,0,0,0,0,0,0,0
02/27/2022,Race_eth_NHNHOPI,600755,0.3,0.2,540486,64.7,58.2,0.3,0.3,42.6,0.3,0.3,0.6,218503,9104
02/27/2022,Sex_Female,131338675,52.2,51.7,112379532,77.9,66.7,52.4,52,47.6,54.7,52.5,56.5,51782564,1036220
02/27/2022,Race_eth_known,188741406,99.9,74.3,167641553,,,99.9,77.6,52.5,99.9,99.9,99.9,84653104,1632133
02/27/2022,Age_known,253876794,99.9,99.9,215936672,,,99.9,99.9,45.5,99.9,99.9,99.9,94778455,1837165
02/27/2022,Race_eth_unknown,65161087,34.5,25.7,48300967,,,28.8,22.4,21.5,12,29.2,12.6,10125351,205032
02/27/2022,Ages_12-17_yrs,17142567,6.8,6.8,14602801,67.7,57.7,6.8,6.8,21.5,3.3,7,13,3143029,238062
02/27/2022,Ages_<12yrs,9604378,3.8,3.8,7506685,19.8,15.5,3.5,3.5,0,0,0,0,0,0
02/27/2022,Race_eth_NHMult_Oth,11245239,6,4.4,9995659,95,95,6,4.6,53.5,6,5.9,6.2,5084413,100420
02/27/2022,Ages_5-11_yrs,9554467,3.8,3.8,7489356,33.2,26.1,3.5,3.5,0,0,0,0,0,0
02/27/2022,Ages_16-17_yrs,5985394,2.4,2.4,5129135,71.3,61.1,2.4,2.4,26.7,1.4,2.5,4,1370809,73560
02/27/2022,Race_eth_NHBlack,19334499,10.2,7.6,16820082,46.9,40.8,10,7.8,42.2,8.1,10.1,13.4,6861192,217950
02/27/2022,Age_unknown,25747,0,0,5950,,,0,0,0,0,0,0,0,0
02/27/2022,Race_eth_NHWhite,104369233,55.3,41.1,94390281,52.9,47.8,56.3,43.7,57.4,62,56.7,42.2,52506983,688026
02/27/2022,Sex_known,251643510,99.9,99.1,214413037,,,99.9,99.3,45.7,99.9,99.9,99.9,94602559,1833242
02/27/2022,Race_eth_NHAIAN,1726766,0.9,0.7,1428979,70.9,58.7,0.9,0.7,42.7,0.7,0.8,0.9,579333,14492
02/27/2022,Ages_<5yrs,44245,0,0,15894,0.2,0.1,0,0,0,0,0,0,0,0
02/27/2022,Sex_Male,120304835,47.8,47.4,102033505,73.6,62.4,47.6,47.3,43.6,45.3,47.5,43.5,42819995,797022
02/27/2022,Ages_50-64_yrs,58675774,23.1,23.1,51060307,92.2,80.2,23.6,23.6,50.9,27.4,24.5,23.5,25982825,431520
02/27/2022,Ages_25-39_yrs,53903243,21.2,21.2,45037985,78.8,65.9,20.9,20.9,33.9,16.1,21.6,23.4,15249516,429222
02/27/2022,Ages_18-24_yrs,23444020,9.2,9.2,19014893,76.7,62.2,8.8,8.8,29.1,5.8,9.1,10.7,5525724,196354
02/27/2022,Race_eth_NHAsian,12594751,6.7,5,11391900,66.3,60,6.8,5.3,66.1,8.3,6.6,9.4,7049421,153461
02/27/2022,Ages_12-15_yrs,11157173,4.4,4.4,9473666,66,56,4.4,4.4,18.7,1.9,4.5,9,1772220,164502
02/27/2022,Race_eth_Hispanic,38870163,20.6,15.3,33074166,61,51.9,19.7,15.3,39.2,14.6,19.5,27.5,12353259,448680
02/27/2022,US,253902541,,100,215942622,76.5,65,,100,45.5,,100,,94778455,1837165
02/27/2022,Sex_unknown,2259031,0.9,0.9,1529585,,,0.7,0.7,11.6,0.2,0.7,0.2,175896,3923
02/27/2022,Ages_65-74_yrs,33468383,13.2,13.2,29077214,95,91.2,13.5,13.5,64.9,19.9,14,8.7,18876259,159840
02/27/2022,Ages_40-49_yrs,34957917,13.8,13.8,30055180,85.7,73.7,13.9,13.9,41.7,13.2,14.4,15.3,12546219,281748
02/27/2022,Ages_75+_yrs,22680512,8.9,8.9,19581607,95,85.5,9.1,9.1,68.7,14.2,9.4,5.5,13454883,100419
02/26/2022,Sex_Female,131321333,52.2,51.7,112364170,77.9,66.7,52.4,52,47.6,54.7,52.5,56.4,51753449,1084414
02/26/2022,US,253868488,,100,215912605,76.5,65,,100,45.5,,100,,94726377,1927521
02/26/2022,Race_eth_NHAIAN,1726610,0.9,0.7,1428823,70.9,58.7,0.9,0.7,42.7,0.7,0.8,0.9,579110,15544
02/26/2022,Ages_18-24_yrs,23438353,9.2,9.2,19010823,76.6,62.2,8.8,8.8,29,5.8,9.1,10.5,5517782,202470
02/26/2022,Age_unknown,25743,0,0,5950,,,0,0,0,0,0,0,0,0
02/26/2022,Race_eth_NHAsian,12592206,6.7,5,11390194,66.3,60,6.8,5.3,66,8.3,6.6,9.2,7043252,158302
02/26/2022,Race_eth_Hispanic,38859468,20.6,15.3,33064819,61,51.9,19.7,15.3,39.2,14.6,19.5,27.3,12339120,467300
02/26/2022,Race_eth_known,188714873,99.9,74.3,167615811,,,99.9,77.6,52.5,99.9,99.9,99.9,84605518,1711683
02/26/2022,Race_eth_NHWhite,104361212,55.3,41.1,94381628,52.9,47.8,56.3,43.7,57.4,62,56.7,42.4,52488607,725674
02/26/2022,Sex_known,251609589,99.9,99.1,214383054,,,99.9,99.3,45.7,99.9,99.9,99.9,94550552,1923457
02/26/2022,Ages_<5yrs,44033,0,0,15717,0.2,0.1,0,0,0,0,0,0,0,0
02/26/2022,Ages_12-17_yrs,17138739,6.8,6.8,14598677,67.7,57.7,6.8,6.8,21.5,3.3,7,12.7,3135511,244071
02/26/2022,Sex_Male,120288256,47.8,47.4,102018884,73.6,62.4,47.6,47.3,43.6,45.3,47.5,43.6,42797103,839043
02/26/2022,Race_eth_NHMult_Oth,11244022,6,4.4,9994218,95,95,6,4.6,53.5,6,5.9,6.2,5081640,105632
02/26/2022,Age_known,253842745,99.9,99.9,215906655,,,99.9,99.9,45.5,99.9,99.9,99.9,94726377,1927521
02/26/2022,Ages_50-64_yrs,58671851,23.1,23.1,51057691,92.2,80.2,23.6,23.6,50.9,27.4,24.5,23.7,25972208,457080
02/26/2022,Ages_75+_yrs,22679998,8.9,8.9,19581321,95,85.5,9.1,9.1,68.7,14.2,9.4,5.6,13453369,108108
02/26/2022,Ages_40-49_yrs,34954025,13.8,13.8,30052356,85.7,73.7,13.9,13.9,41.7,13.2,14.4,15.3,12538068,295285
02/26/2022,Race_eth_unknown,65153567,34.5,25.7,48296692,,,28.8,22.4,21.5,12,29.2,12.6,10120859,215838
02/26/2022,Ages_12-15_yrs,11154625,4.4,4.4,9470767,65.9,56,4.4,4.4,18.7,1.9,4.5,8.7,1767249,168652
02/26/2022,Ages_5-11_yrs,9549094,3.8,3.8,7480925,33.2,26,3.5,3.5,0,0,0,0,0,0
02/26/2022,Race_eth_NHBlack,19330683,10.2,7.6,16815750,46.9,40.8,10,7.8,42.1,8.1,10.1,13.4,6855455,229674
02/26/2022,Ages_<12yrs,9598791,3.8,3.8,7498076,19.8,15.5,3.5,3.5,0,0,0,0,0,0
02/26/2022,Race_eth_NHNHOPI,600672,0.3,0.2,540379,64.7,58.2,0.3,0.3,42.6,0.3,0.3,0.6,218334,9557
02/26/2022,Ages_65-74_yrs,33467358,13.2,13.2,29076599,95,91.2,13.5,13.5,64.9,19.9,14,8.9,18873413,172035
02/26/2022,Ages_16-17_yrs,5984114,2.4,2.4,5127910,71.3,61.1,2.4,2.4,26.7,1.4,2.5,3.9,1368262,75419
02/26/2022,Sex_unknown,2258899,0.9,0.9,1529551,,,0.7,0.7,11.6,0.2,0.7,0.2,175825,4064
02/26/2022,Ages_25-39_yrs,53893630,21.2,21.2,45031112,78.8,65.8,20.9,20.9,33.8,16.1,21.6,23.3,15236026,448472
02/25/2022,Ages_<5yrs,43540,0,0,15320,0.2,0.1,0,0,0,0,0,0,0,0
02/25/2022,Ages_16-17_yrs,5981849,2.4,2.4,5125782,71.3,61.1,2.4,2.4,26.6,1.4,2.5,3.9,1362995,73247
02/25/2022,Ages_12-17_yrs,17131098,6.8,6.7,14590342,67.7,57.7,6.8,6.8,21.4,3.3,7,12.5,3117655,236330
02/25/2022,Ages_50-64_yrs,58664226,23.1,23.1,51052645,92.2,80.2,23.7,23.7,50.8,27.4,24.5,23.7,25949159,446904
02/25/2022,Race_eth_NHNHOPI,600290,0.3,0.2,539986,64.6,58.1,0.3,0.3,42.4,0.3,0.3,0.5,217179,8606
02/25/2022,Sex_Male,120256999,47.8,47.4,101989240,73.6,62.4,47.6,47.2,43.5,45.3,47.5,43.7,42751734,820514
02/25/2022,Ages_<12yrs,9583976,3.8,3.8,7474701,19.8,15.4,3.5,3.5,0,0,0,0,0,0
02/25/2022,Race_eth_Hispanic,38837881,20.6,15.3,33045493,60.9,51.8,19.7,15.3,39.1,14.6,19.5,27.2,12310515,454188
02/25/2022,Sex_unknown,2258649,0.9,0.9,1529423,,,0.7,0.7,11.6,0.2,0.7,0.2,175674,3973
02/25/2022,US,253804086,,100,215852262,76.4,65,,100,45.4,,100,,94623314,1883422
02/25/2022,Race_eth_unknown,65139282,34.5,25.7,48287372,,,28.8,22.4,21.5,12,29.2,12.6,10110445,210605
02/25/2022,Sex_known,251545437,99.9,99.1,214322839,,,99.9,99.3,45.7,99.9,99.9,99.9,94447640,1879449
02/25/2022,Ages_40-49_yrs,34946668,13.8,13.8,30047321,85.7,73.7,13.9,13.9,41.7,13.2,14.4,15.3,12521761,288361
02/25/2022,Ages_12-15_yrs,11149249,4.4,4.4,9464560,65.9,56,4.4,4.4,18.5,1.9,4.5,8.7,1754660,163083
02/25/2022,Ages_75+_yrs,22679068,8.9,8.9,19580730,95,85.5,9.1,9.1,68.7,14.2,9.4,5.7,13450208,106722
02/25/2022,Race_eth_NHMult_Oth,11241402,6,4.4,9990955,95,95,6,4.6,53.4,6,5.9,6.2,5075849,103008
02/25/2022,Ages_18-24_yrs,23430201,9.2,9.2,19004977,76.6,62.1,8.8,8.8,29,5.8,9.1,10.5,5505542,197515
02/25/2022,Sex_Female,131288438,52.2,51.7,112333599,77.9,66.6,52.4,52,47.6,54.7,52.5,56.3,51695906,1058935
02/25/2022,Ages_65-74_yrs,33465414,13.2,13.2,29075417,95,91.2,13.5,13.5,64.9,19.9,14,9,18867335,169465
02/25/2022,Race_eth_NHAIAN,1726298,0.9,0.7,1428542,70.9,58.7,0.9,0.7,42.7,0.7,0.8,0.9,578686,15384
02/25/2022,Race_eth_NHBlack,19323806,10.2,7.6,16807648,46.9,40.8,10,7.8,42.1,8.1,10.1,13.4,6844324,224578
02/25/2022,Race_eth_known,188664756,99.9,74.3,167564788,,,99.9,77.6,52.4,99.9,99.9,99.9,84512869,1672817
02/25/2022,Age_unknown,25741,0,0,5950,,,0,0,0,0,0,0,0,0
02/25/2022,Age_known,253778345,99.9,99.9,215846312,,,99.9,99.9,45.4,99.9,99.9,99.9,94623314,1883422
02/25/2022,Ages_5-11_yrs,9534773,3.8,3.8,7457947,33.2,25.9,3.5,3.5,0,0,0,0,0,0
02/25/2022,Race_eth_NHWhite,104347367,55.3,41.1,94365896,52.9,47.8,56.3,43.7,57.4,62.1,56.7,42.6,52454210,712882
02/25/2022,Ages_25-39_yrs,53877694,21.2,21.2,45020179,78.8,65.8,20.9,20.9,33.8,16.1,21.6,23.3,15211654,438125
02/25/2022,Race_eth_NHAsian,12587712,6.7,5,11386268,66.3,59.9,6.8,5.3,65.9,8.3,6.6,9.2,7032106,154171
02/24/2022,Ages_25-39_yrs,53854505,21.2,21.2,45000357,78.7,65.8,20.9,20.9,33.7,16.1,21.6,23,15169062,426341
02/24/2022,Race_eth_Hispanic,38810282,20.6,15.3,33016049,60.9,51.8,19.7,15.3,39,14.5,19.5,27.2,12267021,448520
02/24/2022,Sex_unknown,2257830,0.9,0.9,1529034,,,0.7,0.7,11.6,0.2,0.7,0.2,175273,3746
02/24/2022,Sex_Male,120213539,47.8,47.4,101943033,73.5,62.4,47.6,47.2,43.5,45.3,47.5,43.9,42679276,812533
02/24/2022,Ages_12-15_yrs,11142435,4.4,4.4,9456154,65.9,55.9,4.4,4.4,18.4,1.8,4.5,9.1,1739311,168166
02/24/2022,Sex_known,251452840,99.9,99.1,214224806,,,99.9,99.3,45.6,99.9,99.9,99.9,94276630,1850454
02/24/2022,Race_eth_NHNHOPI,599885,0.3,0.2,539541,64.6,58.1,0.3,0.3,42.3,0.3,0.3,0.5,216451,8491
02/24/2022,Age_known,253684934,99.9,99.9,215747892,,,99.9,99.9,45.3,99.9,99.9,99.9,94451903,1854200
02/24/2022,Race_eth_NHAIAN,1725345,0.9,0.7,1427387,70.8,58.6,0.9,0.7,42.6,0.7,0.8,0.9,577150,14478
02/24/2022,Race_eth_NHBlack,19313227,10.2,7.6,16794687,46.9,40.7,10,7.8,42,8.1,10.1,13.3,6825166,220072
02/24/2022,Age_unknown,25736,0,0,5948,,,0,0,0,0,0,0,0,0
02/24/2022,Race_eth_NHAsian,12582120,6.7,5,11381191,66.2,59.9,6.8,5.3,65.8,8.3,6.6,9.4,7017315,154906
02/24/2022,Race_eth_unknown,65117867,34.5,25.7,48270948,,,28.8,22.4,21.4,12,29.2,12.4,10092103,205157
02/24/2022,US,253710670,,100,215753840,76.4,65,,100,45.3,,100,,94451903,1854200
02/24/2022,Race_eth_known,188592755,99.9,74.3,167482790,,,99.9,77.6,52.3,99.9,99.9,99.9,84359800,1649043
02/24/2022,Ages_65-74_yrs,33462066,13.2,13.2,29072793,95,91.2,13.5,13.5,64.9,20,14,8.9,18854081,165131
02/24/2022,Ages_75+_yrs,22677085,8.9,8.9,19579324,95,85.5,9.1,9.1,68.7,14.2,9.4,5.6,13442484,103826
02/24/2022,Ages_12-17_yrs,17121544,6.7,6.7,14579053,67.7,57.6,6.8,6.8,21.2,3.3,7,13.1,3095800,242828
02/24/2022,Sex_Female,131239301,52.2,51.7,112281773,77.9,66.6,52.4,52,47.5,54.7,52.5,56.1,51597354,1037921
02/24/2022,Ages_5-11_yrs,9514209,3.8,3.8,7424436,33.1,25.8,3.4,3.4,0,0,0,0,0,0
02/24/2022,Ages_<5yrs,42736,0,0,14585,0.2,0.1,0,0,0,0,0,0,0,0
